train_start,train_end,test_year,rule,capacity,test_component_units,damage_units,selected_units,selected_damage_units,damage_capture,selected_hit_rate,overall_damage_rate,damage_lift,hard_consequence_units,selected_hard_consequence_units,hard_consequence_capture,total_event_cost,selected_event_cost,cost_capture,total_event_aos,selected_event_aos,aos_capture
1993,1997,1998,hierarchical_eb_execution,0.1,3348,720,335,251,0.3486111111111111,0.7492537313432835,0.21505376344086022,3.4840298507462686,1178,292,0.24787775891341257,37470425.0,31144809.0,0.8311837669308528,24471.25,17801.0,0.7274250395872708
1993,1997,1998,bayesian_species_child,0.05,3348,720,168,151,0.20972222222222223,0.8988095238095238,0.21505376344086022,4.179464285714285,1178,160,0.13582342954159593,37470425.0,27501397.0,0.7339494281156406,24471.25,15186.0,0.6205649486642488
1993,1997,1998,bayesian_species_child,0.1,3348,720,335,259,0.3597222222222222,0.7731343283582089,0.21505376344086022,3.5950746268656717,1178,298,0.2529711375212224,37470425.0,31538024.0,0.8416777765397644,24471.25,19072.0,0.7793635388466057
1993,1997,1998,compact_lightgbm,0.05,3348,720,168,145,0.2013888888888889,0.8630952380952381,0.21505376344086022,4.013392857142858,1178,155,0.13157894736842105,37470425.0,27793134.0,0.7417352218449618,24471.25,17325.0,0.707973642539715
1993,1997,1998,compact_lightgbm,0.1,3348,720,335,257,0.35694444444444445,0.7671641791044777,0.21505376344086022,3.567313432835821,1178,297,0.25212224108658743,37470425.0,29573134.0,0.7892393534367438,24471.25,18521.0,0.7568473208356745
1993,1997,1998,compact_catboost,0.05,3348,720,168,146,0.20277777777777778,0.8690476190476191,0.21505376344086022,4.041071428571429,1178,158,0.13412563667232597,37470425.0,27491571.0,0.7336871946341681,24471.25,16821.0,0.6873780456658324
1993,1997,1998,compact_catboost,0.1,3348,720,335,261,0.3625,0.7791044776119403,0.21505376344086022,3.6228358208955225,1178,300,0.2546689303904924,37470425.0,31534279.0,0.841577831049421,24471.25,18505.0,0.7561934923634878
1994,1998,1999,hierarchical_eb_execution,0.05,4898,848,245,178,0.2099056603773585,0.726530612244898,0.1731318905675786,4.196399691952253,1379,210,0.15228426395939088,28113121.0,11353017.0,0.4038333915327295,41953.0,19638.0,0.4680952494458084
1994,1998,1999,hierarchical_eb_execution,0.1,4898,848,490,313,0.36910377358490565,0.6387755102040816,0.1731318905675786,3.6895311898344243,1379,389,0.2820884699057288,28113121.0,19244183.0,0.6845267375329832,41953.0,28070.0,0.6690820680285081
1994,1998,1999,bayesian_species_child,0.05,4898,848,245,180,0.21226415094339623,0.7346938775510204,0.1731318905675786,4.243550250288795,1379,212,0.15373459028281364,28113121.0,8926522.0,0.3175215587056307,41953.0,19116.0,0.4556527542726384
1994,1998,1999,bayesian_species_child,0.1,4898,848,490,312,0.36792452830188677,0.636734693877551,0.1731318905675786,3.6777435502502884,1379,393,0.2849891225525743,28113121.0,18864338.0,0.6710154308374371,41953.0,33758.0,0.8046623602602913
1994,1998,1999,compact_lightgbm,0.05,4898,848,245,177,0.20872641509433962,0.7224489795918367,0.1731318905675786,4.1728244127839815,1379,211,0.15300942712110224,28113121.0,9986376.0,0.35522117946278536,41953.0,23868.0,0.5689223655042548
1994,1998,1999,compact_lightgbm,0.1,4898,848,490,312,0.36792452830188677,0.636734693877551,0.1731318905675786,3.6777435502502884,1379,395,0.2864394488759971,28113121.0,19020377.0,0.6765658284613792,41953.0,35151.0,0.8378661835863943
1994,1998,1999,compact_catboost,0.05,4898,848,245,177,0.20872641509433962,0.7224489795918367,0.1731318905675786,4.1728244127839815,1379,215,0.1559100797679478,28113121.0,8225302.0,0.2925787570864153,41953.0,24830.0,0.5918527876433152
1994,1998,1999,compact_catboost,0.1,4898,848,490,317,0.3738207547169811,0.6469387755102041,0.1731318905675786,3.7366817481709664,1379,402,0.2915155910079768,28113121.0,18878669.0,0.6715251928094359,41953.0,34455.0,0.8212761900221677
1995,1999,2000,hierarchical_eb_execution,0.05,5648,893,283,199,0.22284434490481522,0.7031802120141343,0.15810906515580736,4.447437667923662,1599,244,0.15259537210756724,40139573.0,20026833.0,0.4989298964391076,67445.0,43246.0,0.6412039439543331
1995,1999,2000,hierarchical_eb_execution,0.1,5648,893,565,347,0.3885778275475924,0.6141592920353982,0.15810906515580736,3.8844027787412423,1599,452,0.28267667292057536,40139573.0,29605714.0,0.7375692312421959,67445.0,48537.0,0.7196530506338498
1995,1999,2000,bayesian_species_child,0.05,5648,893,283,213,0.23852183650615902,0.7526501766784452,0.15810906515580736,4.760322729988644,1599,262,0.16385240775484677,40139573.0,19255617.0,0.47971653809072656,67445.0,44523.0,0.6601378901327007
1995,1999,2000,bayesian_species_child,0.1,5648,893,565,358,0.4008958566629339,0.6336283185840708,0.15810906515580736,4.007539466251771,1599,464,0.29018136335209505,40139573.0,30813788.0,0.767666063612585,67445.0,50292.0,0.7456742530951146
1995,1999,2000,compact_lightgbm,0.05,5648,893,283,193,0.21612541993281076,0.6819787985865724,0.15810906515580736,4.313344069895813,1599,247,0.15447154471544716,40139573.0,18106001.0,0.4510760739781661,67445.0,44805.0,0.6643190748016903
1995,1999,2000,compact_lightgbm,0.1,5648,893,565,351,0.393057110862262,0.6212389380530974,0.15810906515580736,3.9291797560177986,1599,468,0.2926829268292683,40139573.0,30702663.0,0.7648975986864633,67445.0,53298.0,0.7902439024390244
1995,1999,2000,compact_catboost,0.05,5648,893,283,196,0.21948488241881298,0.6925795053003534,0.15810906515580736,4.380390868909738,1599,253,0.158223889931207,40139573.0,18376705.0,0.4578201417339442,67445.0,44859.0,0.6651197271851138
1995,1999,2000,compact_catboost,0.1,5648,893,565,355,0.3975363941769317,0.6283185840707964,0.15810906515580736,3.9739567332943544,1599,470,0.2939337085678549,40139573.0,30697107.0,0.7647591816684248,67445.0,52630.0,0.7803395359181555
